NR_CANDIDATO,IDADE,N_Declarou,Menor10K,10kA100K,100kA1000K,Maior1000K,DS_GENERO_FEMININO,DS_GENERO_MASCULINO,DS_COR_RACA_AMARELA,DS_COR_RACA_BRANCA,DS_COR_RACA_INDï¿½GENA,DS_COR_RACA_Nï¿½O INFORMADO,DS_COR_RACA_PARDA,DS_COR_RACA_PRETA,DS_CARGO_DEPUTADO ESTADUAL,DS_CARGO_DEPUTADO FEDERAL,DS_ESTADO_CIVIL_CASADO(A),DS_ESTADO_CIVIL_DIVORCIADO(A),DS_ESTADO_CIVIL_SEPARADO(A) JUDICIALMENTE,DS_ESTADO_CIVIL_SOLTEIRO(A),DS_ESTADO_CIVIL_VIï¿½VO(A),QT_VOTOS
11001,46,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5.0
50125,67,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
50100,39,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0
30400,68,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,25.0
27000,40,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,34.0
35321,55,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0
51112,65,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
55055,50,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,9.0
35444,53,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0
40456,46,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,44.0
44540,52,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
22299,43,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0
12040,59,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,6.0
12412,40,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,37.0
44222,44,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,7.0
35577,59,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0
30030,36,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,81.0
77112,57,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0
20888,61,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2.0
51888,49,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,30.0
20290,69,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
22021,57,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
35500,40,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
43222,50,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2.0
27069,53,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0
30234,43,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,13.0
14114,46,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
10193,44,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1.0
15200,58,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
44400,39,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3.0
51522,59,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,433.0
70007,41,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
45557,58,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
70576,65,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
18200,34,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,8.0
43777,51,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,60.0
22450,67,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.0
10666,69,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0
70114,51,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0
19966,34,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0
33000,32,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,189.0
28991,32,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0
70678,75,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0
27220,62,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
33500,39,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,39.0
33230,55,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
51555,36,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0
33888,65,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
51031,45,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9.0
19001,28,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0
27270,56,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
10200,54,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,9.0
70088,45,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,8.0
30555,29,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,53.0
33233,31,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
44901,61,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4.0
90258,65,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
77188,34,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
44435,50,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
11610,50,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,12462.0
40111,52,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0
13999,31,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0
40444,27,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11.0
90090,59,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,29.0
27300,50,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
12888,28,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0
10610,64,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,65.0
18123,37,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,6.0
51235,53,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
13123,44,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3795.0
19991,51,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7.0
19995,54,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0
45111,29,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,9.0
55770,54,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.0
45355,34,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,122.0
45300,61,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5.0
90888,55,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,6.0
35456,53,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
33333,45,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,426.0
51151,61,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0
28010,66,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
19022,55,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
10180,44,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2.0
11311,56,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,645.0
55070,55,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4281.0
12900,23,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0
27321,38,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1966.0
18666,51,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,5.0
13007,51,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5.0
20500,61,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0
19234,60,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0
20010,42,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0
33431,75,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0
50034,31,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,43.0
77277,50,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44.0
40318,49,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0
77177,58,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12.0
27137,46,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
55315,89,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.0
45222,74,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,72.0
33789,53,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
35678,50,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
11555,55,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7.0
65653,36,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,163.0
11313,31,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.0
35001,57,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
40800,33,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6.0
11436,41,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
55733,46,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,7.0
33190,56,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0
44001,48,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0
22800,44,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,95.0
33091,53,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,35.0
18300,38,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,10.0
15321,60,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
14141,46,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
22023,58,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,28.0
77345,59,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3.0
18700,47,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
19100,56,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3.0
90998,35,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
11233,41,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,11.0
11500,51,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,56.0
10421,60,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
70190,39,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0
27777,49,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
14142,37,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
14222,31,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,84.0
15000,53,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,17.0
30987,43,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,6.0
13333,69,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,107.0
28030,49,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
14911,46,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0
50900,39,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8.0
10770,55,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0
18179,56,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0
55825,41,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
65112,62,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,434.0
28330,58,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2.0
50013,47,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7.0
19061,53,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
13130,57,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1012.0
40333,53,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
30011,29,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,87.0
23330,41,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0
30222,33,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,420.0
19000,32,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
40125,23,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0
20007,68,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
44395,37,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
33222,50,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,8.0
13680,65,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,39.0
40147,49,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
70567,36,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3.0
28222,64,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
30301,40,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3.0
40466,64,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2.0
19192,43,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
51005,44,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0
18003,59,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.0
28112,34,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
40040,48,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0
23555,43,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0
20580,61,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,8872.0
30303,49,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,17.0
90114,50,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0
19110,46,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2.0
10316,32,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0
12344,45,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6.0
50250,49,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,98.0
35008,56,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
33444,58,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1.0
15630,63,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5.0
20741,52,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
90060,53,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
33788,65,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
51333,46,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,47.0
22380,27,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0
22555,40,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,18.0
11011,58,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,32.0
11200,44,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,10.0
20568,71,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0
35422,43,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
11115,49,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0
90680,37,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
12312,56,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.0
30031,23,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,9.0
30000,58,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,126.0
50777,28,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,18.0
13313,27,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,53.0
44022,57,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
20567,52,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0
44024,43,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
12333,41,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,13.0
11511,47,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0
13800,38,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,27.0
77711,29,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
12445,46,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
44080,79,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1.0
28333,70,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
51100,44,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3.0
13125,55,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,30.0
43123,56,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,411.0
33555,41,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
90853,45,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3.0
44600,57,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,6.0
11121,43,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,25.0
90190,48,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2.0
20109,51,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0
10000,56,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,49.0
51321,48,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
50567,62,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0
43333,50,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,120.0
70077,37,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3.0
70310,56,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
27151,42,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.0
33037,50,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0
70127,66,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0
13610,50,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,26.0
20555,21,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0
15300,36,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,17.0
45444,34,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2.0
19990,45,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0
44444,49,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,36.0
28019,61,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
40732,49,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
18500,55,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
22550,57,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,7.0
44456,42,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0
55425,49,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
77789,52,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
16316,46,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,9.0
55240,39,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,133.0
19920,54,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
30777,78,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0
27017,38,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
10122,58,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
27100,24,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0
70670,31,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
45333,40,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2.0
51150,40,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0
13275,64,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7.0
77004,58,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
22205,64,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0
22302,60,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,9.0
12336,74,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1.0
19555,43,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,19.0
51001,46,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
33530,38,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
40130,50,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
51123,56,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,6.0
11775,61,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
11679,41,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
70777,53,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,14.0
70012,35,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
13120,44,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1029.0
13023,50,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,10.0
27001,45,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0
10888,57,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0
18110,40,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0
18047,39,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1.0
14666,54,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
10137,43,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3.0
28016,50,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
40031,48,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2.0
33650,34,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
55565,67,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
14888,54,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,62.0
11711,33,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,15.0
44141,56,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,326.0
20193,53,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,76.0
70345,53,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0
13300,47,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,23.0
10232,38,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.0
15666,65,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
30321,44,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,177.0
19580,41,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
